#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
hsa05160	Hepatitis C	35	157	0.75	1.38e-13	9606.ENSP00000227507,9606.ENSP00000229135,9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000262904,9606.ENSP00000263025,9606.ENSP00000264657,9606.ENSP00000265734,9606.ENSP00000267163,9606.ENSP00000269305,9606.ENSP00000275493,9606.ENSP00000296795,9606.ENSP00000301838,9606.ENSP00000302486,9606.ENSP00000311032,9606.ENSP00000324804,9606.ENSP00000325074,9606.ENSP00000329967,9606.ENSP00000330237,9606.ENSP00000354394,9606.ENSP00000356530,9606.ENSP00000356694,9606.ENSP00000358548,9606.ENSP00000359424,9606.ENSP00000369581,9606.ENSP00000376345,9606.ENSP00000384849,9606.ENSP00000385523,9606.ENSP00000398698,9606.ENSP00000401888,9606.ENSP00000428056,9606.ENSP00000433623,9606.ENSP00000448165,9606.ENSP00000478887,9606.ENSP00000498466	CCND1,IFNG,KRAS,PIK3R3,E2F3,MAPK3,STAT3,CDK6,RB1,TP53,EGFR,TLR3,FADD,MAP2K1,CASP3,PPP2R1A,PPP2R2A,TBK1,CASP9,STAT1,RNASEL,FASLG,NRAS,CHUK,IFNB1,GRB2,CDKN1A,PPARA,TNF,RAF1,PIK3R1,TRAF6,APAF1,MYC,FAS
hsa04110	Cell cycle	31	120	0.81	1.49e-13	9606.ENSP00000221930,9606.ENSP00000227507,9606.ENSP00000228872,9606.ENSP00000238682,9606.ENSP00000256442,9606.ENSP00000258149,9606.ENSP00000262643,9606.ENSP00000262904,9606.ENSP00000265734,9606.ENSP00000267163,9606.ENSP00000269305,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000303706,9606.ENSP00000323421,9606.ENSP00000332973,9606.ENSP00000339109,9606.ENSP00000341551,9606.ENSP00000354916,9606.ENSP00000358813,9606.ENSP00000362082,9606.ENSP00000364389,9606.ENSP00000384849,9606.ENSP00000391090,9606.ENSP00000398124,9606.ENSP00000402084,9606.ENSP00000413720,9606.ENSP00000418915,9606.ENSP00000429089,9606.ENSP00000478887,9606.ENSP00000481380	TGFB1,CCND1,CDKN1B,TGFB3,CCNB1,MDM2,CCNE1,E2F3,CDK6,RB1,TP53,PLK1,BUB1,CDC25A,SMC1A,SMAD3,ANAPC1,SMAD4,CDC14A,TTK,CCND3,CDC14B,CDKN1A,CHEK1,E2F5,WEE1,CDKN1C,CDKN2A,CCNE2,MYC,CCNA2
hsa04115	p53 signaling pathway	25	72	0.94	2.05e-13	9606.ENSP00000227507,9606.ENSP00000256442,9606.ENSP00000258149,9606.ENSP00000260356,9606.ENSP00000262643,9606.ENSP00000265734,9606.ENSP00000269305,9606.ENSP00000276431,9606.ENSP00000306682,9606.ENSP00000311032,9606.ENSP00000330237,9606.ENSP00000361021,9606.ENSP00000362082,9606.ENSP00000365230,9606.ENSP00000372221,9606.ENSP00000376637,9606.ENSP00000381185,9606.ENSP00000384849,9606.ENSP00000391090,9606.ENSP00000393762,9606.ENSP00000404503,9606.ENSP00000418915,9606.ENSP00000429089,9606.ENSP00000448165,9606.ENSP00000498466	CCND1,CCNB1,MDM2,THBS1,CCNE1,CDK6,TP53,TNFRSF10B,PPM1D,CASP3,CASP9,PTEN,CCND3,BCL2L1,SERPINB5,IGF1,BCL2,CDKN1A,CHEK1,SESN1,BBC3,CDKN2A,CCNE2,APAF1,FAS
hsa05202	Transcriptional misregulation in cancer	36	171	0.72	2.39e-13	9606.ENSP00000006015,9606.ENSP00000216341,9606.ENSP00000227163,9606.ENSP00000228872,9606.ENSP00000241453,9606.ENSP00000252674,9606.ENSP00000257818,9606.ENSP00000258149,9606.ENSP00000269305,9606.ENSP00000281043,9606.ENSP00000300305,9606.ENSP00000305769,9606.ENSP00000306512,9606.ENSP00000317272,9606.ENSP00000329357,9606.ENSP00000334836,9606.ENSP00000346508,9606.ENSP00000349723,9606.ENSP00000351490,9606.ENSP00000351905,9606.ENSP00000354487,9606.ENSP00000360493,9606.ENSP00000361359,9606.ENSP00000361850,9606.ENSP00000365230,9606.ENSP00000365851,9606.ENSP00000368880,9606.ENSP00000376637,9606.ENSP00000384371,9606.ENSP00000384849,9606.ENSP00000385675,9606.ENSP00000391803,9606.ENSP00000437621,9606.ENSP00000478887,9606.ENSP00000481380,9606.ENSP00000497069	HOXA11,GZMB,SPI1,CDKN1B,FLT3,MLLT1,LMO2,MDM2,TP53,MYCN,RUNX1,SMAD1,CXCL8,MET,SP1,BMP2K,PDGFA,BCL11B,MAX,TGFBR2,ZEB1,RUNX2,CD40,PLAU,BCL2L1,BMI1,FOXO1,IGF1,BCL6,CDKN1A,IL6,MITF,HMGA2,MYC,CCNA2,IGF1R
hsa05223	Non-small cell lung cancer	24	68	0.95	4.81e-13	9606.ENSP00000227507,9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000262904,9606.ENSP00000263025,9606.ENSP00000264657,9606.ENSP00000265734,9606.ENSP00000267163,9606.ENSP00000269305,9606.ENSP00000269571,9606.ENSP00000275493,9606.ENSP00000302486,9606.ENSP00000317272,9606.ENSP00000330237,9606.ENSP00000339527,9606.ENSP00000344220,9606.ENSP00000358548,9606.ENSP00000376345,9606.ENSP00000384849,9606.ENSP00000401888,9606.ENSP00000404131,9606.ENSP00000408695,9606.ENSP00000418915,9606.ENSP00000428056	CCND1,KRAS,PIK3R3,E2F3,MAPK3,STAT3,CDK6,RB1,TP53,ERBB2,EGFR,MAP2K1,MET,CASP9,FOXO3,PDPK1,NRAS,GRB2,CDKN1A,RAF1,TGFA,PRKCA,CDKN2A,PIK3R1
hsa05219	Bladder cancer	19	40	1.08	3.07e-12	9606.ENSP00000227507,9606.ENSP00000256078,9606.ENSP00000258149,9606.ENSP00000260356,9606.ENSP00000262904,9606.ENSP00000263025,9606.ENSP00000267163,9606.ENSP00000269305,9606.ENSP00000269571,9606.ENSP00000275493,9606.ENSP00000302486,9606.ENSP00000306512,9606.ENSP00000322788,9606.ENSP00000339824,9606.ENSP00000358548,9606.ENSP00000384849,9606.ENSP00000401888,9606.ENSP00000418915,9606.ENSP00000478887	CCND1,KRAS,MDM2,THBS1,E2F3,MAPK3,RB1,TP53,ERBB2,EGFR,MAP2K1,CXCL8,MMP1,FGFR3,NRAS,CDKN1A,RAF1,CDKN2A,MYC
hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	25	87	0.86	6.35e-12	9606.ENSP00000215659,9606.ENSP00000229135,9606.ENSP00000234310,9606.ENSP00000256078,9606.ENSP00000260010,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000264657,9606.ENSP00000275493,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000353874,9606.ENSP00000354394,9606.ENSP00000354558,9606.ENSP00000358548,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000361021,9606.ENSP00000363089,9606.ENSP00000371067,9606.ENSP00000378323,9606.ENSP00000401888,9606.ENSP00000428056,9606.ENSP00000433623,9606.ENSP00000437955	MAPK12,IFNG,PPP3R1,KRAS,TLR2,PIK3R3,MAPK3,STAT3,EGFR,MAP2K1,FOS,TLR9,STAT1,MTOR,NRAS,CHUK,JUN,PTEN,TLR4,JAK2,PPP3CA,RAF1,PIK3R1,TRAF6,HIF1A
hsa04926	Relaxin signaling pathway	29	126	0.76	1.07e-11	9606.ENSP00000215659,9606.ENSP00000221930,9606.ENSP00000224784,9606.ENSP00000225964,9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000275493,9606.ENSP00000294016,9606.ENSP00000297268,9606.ENSP00000302486,9606.ENSP00000304408,9606.ENSP00000306245,9606.ENSP00000312999,9606.ENSP00000322788,9606.ENSP00000327251,9606.ENSP00000331902,9606.ENSP00000351905,9606.ENSP00000353654,9606.ENSP00000358548,9606.ENSP00000360266,9606.ENSP00000364979,9606.ENSP00000376345,9606.ENSP00000387699,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000410402,9606.ENSP00000428056,9606.ENSP00000447297	MAPK12,TGFB1,ACTA2,COL1A1,KRAS,PIK3R3,MAPK3,EGFR,ADCY9,COL1A2,MAP2K1,COL3A1,FOS,GNAI2,MMP1,NOS2,COL4A5,TGFBR2,COL4A2,NRAS,JUN,COL4A1,GRB2,CREB1,RAF1,PRKCA,MAP2K4,PIK3R1,TGFBR1
hsa05213	Endometrial cancer	21	58	0.96	1.10e-11	9606.ENSP00000227507,9606.ENSP00000256078,9606.ENSP00000257430,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000269305,9606.ENSP00000269571,9606.ENSP00000275493,9606.ENSP00000302486,9606.ENSP00000302625,9606.ENSP00000330237,9606.ENSP00000339527,9606.ENSP00000340347,9606.ENSP00000344220,9606.ENSP00000358548,9606.ENSP00000361021,9606.ENSP00000376345,9606.ENSP00000384849,9606.ENSP00000401888,9606.ENSP00000428056,9606.ENSP00000478887	CCND1,KRAS,APC,PIK3R3,MAPK3,TP53,ERBB2,EGFR,MAP2K1,AXIN2,CASP9,FOXO3,TCF7,PDPK1,NRAS,PTEN,GRB2,CDKN1A,RAF1,PIK3R1,MYC
hsa04659	Th17 cell differentiation	26	99	0.82	1.17e-11	9606.ENSP00000177694,9606.ENSP00000215659,9606.ENSP00000221930,9606.ENSP00000229135,9606.ENSP00000234310,9606.ENSP00000263025,9606.ENSP00000263341,9606.ENSP00000264657,9606.ENSP00000300305,9606.ENSP00000306245,9606.ENSP00000332973,9606.ENSP00000341551,9606.ENSP00000351905,9606.ENSP00000354394,9606.ENSP00000354558,9606.ENSP00000357470,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000363318,9606.ENSP00000365380,9606.ENSP00000371067,9606.ENSP00000378323,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000437955,9606.ENSP00000447297	TBX21,MAPK12,TGFB1,IFNG,PPP3R1,MAPK3,IL1B,STAT3,RUNX1,FOS,SMAD3,SMAD4,TGFBR2,STAT1,MTOR,IL6R,CHUK,JUN,IL2RG,FOXP3,JAK2,PPP3CA,IL6,IL1R1,HIF1A,TGFBR1
hsa05146	Amoebiasis	26	101	0.81	1.65e-11	9606.ENSP00000221930,9606.ENSP00000225964,9606.ENSP00000229135,9606.ENSP00000238682,9606.ENSP00000258341,9606.ENSP00000260010,9606.ENSP00000262741,9606.ENSP00000263341,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000306512,9606.ENSP00000311032,9606.ENSP00000327251,9606.ENSP00000331902,9606.ENSP00000346839,9606.ENSP00000353654,9606.ENSP00000354458,9606.ENSP00000363089,9606.ENSP00000364979,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000398698,9606.ENSP00000408695,9606.ENSP00000412237,9606.ENSP00000428056,9606.ENSP00000501245	TGFB1,COL1A1,IFNG,TGFB3,LAMC1,TLR2,PIK3R3,IL1B,COL1A2,COL3A1,CXCL8,CASP3,NOS2,COL4A5,FN1,COL4A2,C8A,TLR4,COL4A1,IL6,IL1R1,TNF,PRKCA,IL10,PIK3R1,CD1D
hsa05170	Human immunodeficiency virus 1 infection	36	203	0.65	1.65e-11	9606.ENSP00000215659,9606.ENSP00000234310,9606.ENSP00000256078,9606.ENSP00000256442,9606.ENSP00000260010,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000298159,9606.ENSP00000301838,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000311032,9606.ENSP00000312999,9606.ENSP00000329967,9606.ENSP00000330237,9606.ENSP00000354558,9606.ENSP00000356694,9606.ENSP00000358548,9606.ENSP00000358997,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000363089,9606.ENSP00000365230,9606.ENSP00000367686,9606.ENSP00000369581,9606.ENSP00000378323,9606.ENSP00000381185,9606.ENSP00000386884,9606.ENSP00000391090,9606.ENSP00000398698,9606.ENSP00000401888,9606.ENSP00000402084,9606.ENSP00000408695,9606.ENSP00000428056,9606.ENSP00000433623,9606.ENSP00000498466	MAPK12,PPP3R1,KRAS,CCNB1,TLR2,PIK3R3,MAPK3,CFL2,FADD,MAP2K1,FOS,CASP3,GNAI2,TBK1,CASP9,MTOR,FASLG,NRAS,IRAK1,CHUK,JUN,TLR4,BCL2L1,PAK5,IFNB1,PPP3CA,BCL2,CXCR4,CHEK1,TNF,RAF1,WEE1,PRKCA,PIK3R1,TRAF6,FAS
hsa05418	Fluid shear stress and atherosclerosis	29	129	0.75	1.65e-11	9606.ENSP00000215659,9606.ENSP00000216117,9606.ENSP00000216185,9606.ENSP00000222693,9606.ENSP00000229135,9606.ENSP00000241416,9606.ENSP00000262741,9606.ENSP00000263341,9606.ENSP00000264832,9606.ENSP00000269305,9606.ENSP00000299767,9606.ENSP00000306245,9606.ENSP00000311005,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000358851,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000360290,9606.ENSP00000363708,9606.ENSP00000374455,9606.ENSP00000381185,9606.ENSP00000386380,9606.ENSP00000398698,9606.ENSP00000405004,9606.ENSP00000410402,9606.ENSP00000428056,9606.ENSP00000452786,9606.ENSP00000453095	MAPK12,HMOX1,TXN2,CAV2,IFNG,ACVR2A,PIK3R3,IL1B,ICAM1,TP53,HSP90B1,FOS,MAPK7,PDGFB,PDGFA,GSTM4,CHUK,JUN,PRKAA2,BMPR2,SQSTM1,BCL2,IL1R1,TNF,ACVR1,MAP2K4,PIK3R1,ITGB3,MEF2A
hsa04380	Osteoclast differentiation	28	120	0.77	1.71e-11	9606.ENSP00000215659,9606.ENSP00000221930,9606.ENSP00000227163,9606.ENSP00000229135,9606.ENSP00000234310,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000263341,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000327513,9606.ENSP00000346671,9606.ENSP00000351905,9606.ENSP00000354394,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000369581,9606.ENSP00000374455,9606.ENSP00000376345,9606.ENSP00000378323,9606.ENSP00000386380,9606.ENSP00000387699,9606.ENSP00000391803,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000433623,9606.ENSP00000447297,9606.ENSP00000452786	MAPK12,TGFB1,SPI1,IFNG,PPP3R1,PIK3R3,MAPK3,IL1B,MAP2K1,FOS,CSF1,FYN,TGFBR2,STAT1,CHUK,JUN,IFNB1,SQSTM1,GRB2,PPP3CA,IL1R1,CREB1,MITF,TNF,PIK3R1,TRAF6,TGFBR1,ITGB3
hsa05230	Central carbon metabolism in cancer	22	68	0.91	1.79e-11	9606.ENSP00000241453,9606.ENSP00000256078,9606.ENSP00000257290,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000269305,9606.ENSP00000269571,9606.ENSP00000275493,9606.ENSP00000288135,9606.ENSP00000302486,9606.ENSP00000317272,9606.ENSP00000339824,9606.ENSP00000354558,9606.ENSP00000358548,9606.ENSP00000361021,9606.ENSP00000390265,9606.ENSP00000393312,9606.ENSP00000401888,9606.ENSP00000428056,9606.ENSP00000437955,9606.ENSP00000463978,9606.ENSP00000478887	FLT3,KRAS,PDGFRA,PIK3R3,MAPK3,TP53,ERBB2,EGFR,KIT,MAP2K1,MET,FGFR3,MTOR,NRAS,PTEN,IDH1,FGFR1,RAF1,PIK3R1,HIF1A,SLC16A3,MYC
hsa04210	Apoptosis	29	131	0.74	2.04e-11	9606.ENSP00000216341,9606.ENSP00000256078,9606.ENSP00000261366,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000269305,9606.ENSP00000276431,9606.ENSP00000301838,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000311032,9606.ENSP00000327054,9606.ENSP00000330237,9606.ENSP00000344220,9606.ENSP00000356694,9606.ENSP00000358022,9606.ENSP00000358548,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000365230,9606.ENSP00000376943,9606.ENSP00000381185,9606.ENSP00000398568,9606.ENSP00000398698,9606.ENSP00000401888,9606.ENSP00000404503,9606.ENSP00000428056,9606.ENSP00000448165,9606.ENSP00000498466	GZMB,KRAS,LMNB1,PIK3R3,MAPK3,TP53,TNFRSF10B,FADD,MAP2K1,FOS,CASP3,LMNB2,CASP9,PDPK1,FASLG,MCL1,NRAS,CHUK,JUN,BCL2L1,BCL2L11,BCL2,PRF1,TNF,RAF1,BBC3,PIK3R1,APAF1,FAS
hsa05145	Toxoplasmosis	26	103	0.8	2.15e-11	9606.ENSP00000215659,9606.ENSP00000221930,9606.ENSP00000225174,9606.ENSP00000229135,9606.ENSP00000238682,9606.ENSP00000258341,9606.ENSP00000260010,9606.ENSP00000263025,9606.ENSP00000264657,9606.ENSP00000311032,9606.ENSP00000312999,9606.ENSP00000327251,9606.ENSP00000330237,9606.ENSP00000344220,9606.ENSP00000354394,9606.ENSP00000358997,9606.ENSP00000359424,9606.ENSP00000361359,9606.ENSP00000363089,9606.ENSP00000363512,9606.ENSP00000365230,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000433623	MAPK12,TGFB1,PPIF,IFNG,TGFB3,LAMC1,TLR2,MAPK3,STAT3,CASP3,GNAI2,NOS2,CASP9,PDPK1,STAT1,IRAK1,CHUK,CD40,TLR4,ALOX5,BCL2L1,JAK2,BCL2,TNF,IL10,TRAF6
hsa01524	Platinum drug resistance	22	70	0.9	2.70e-11	9606.ENSP00000233146,9606.ENSP00000258149,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000269305,9606.ENSP00000269571,9606.ENSP00000301838,9606.ENSP00000311032,9606.ENSP00000330237,9606.ENSP00000344220,9606.ENSP00000356694,9606.ENSP00000358851,9606.ENSP00000365230,9606.ENSP00000381185,9606.ENSP00000384849,9606.ENSP00000404503,9606.ENSP00000411532,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000428056,9606.ENSP00000448165,9606.ENSP00000498466	MSH2,MDM2,PIK3R3,MAPK3,TP53,ERBB2,FADD,CASP3,CASP9,PDPK1,FASLG,GSTM4,BCL2L1,BCL2,CDKN1A,BBC3,TOP2A,CDKN2A,BRCA1,PIK3R1,APAF1,FAS
hsa04390	Hippo signaling pathway	31	154	0.7	2.94e-11	9606.ENSP00000221930,9606.ENSP00000227507,9606.ENSP00000238682,9606.ENSP00000257430,9606.ENSP00000262158,9606.ENSP00000264634,9606.ENSP00000284523,9606.ENSP00000285018,9606.ENSP00000286201,9606.ENSP00000293549,9606.ENSP00000302625,9606.ENSP00000305769,9606.ENSP00000324804,9606.ENSP00000325074,9606.ENSP00000327440,9606.ENSP00000332973,9606.ENSP00000340347,9606.ENSP00000341032,9606.ENSP00000341551,9606.ENSP00000344666,9606.ENSP00000351905,9606.ENSP00000356954,9606.ENSP00000362082,9606.ENSP00000363708,9606.ENSP00000372035,9606.ENSP00000379204,9606.ENSP00000381531,9606.ENSP00000404503,9606.ENSP00000447297,9606.ENSP00000478887,9606.ENSP00000478927	TGFB1,CCND1,TGFB3,APC,SMAD7,WNT5A,WNT3A,WNT7A,FZD7,WNT1,AXIN2,SMAD1,PPP2R1A,PPP2R2A,BMP8A,SMAD3,TCF7,WNT7B,SMAD4,NF2,TGFBR2,CCN2,CCND3,BMPR2,LATS2,BMP7,CSNK1D,BBC3,TGFBR1,MYC,YAP1
hsa05152	Tuberculosis	32	165	0.69	3.08e-11	9606.ENSP00000215659,9606.ENSP00000217407,9606.ENSP00000221930,9606.ENSP00000229135,9606.ENSP00000234310,9606.ENSP00000238682,9606.ENSP00000256458,9606.ENSP00000260010,9606.ENSP00000263025,9606.ENSP00000263341,9606.ENSP00000264649,9606.ENSP00000296435,9606.ENSP00000301838,9606.ENSP00000311032,9606.ENSP00000327251,9606.ENSP00000330237,9606.ENSP00000353874,9606.ENSP00000354394,9606.ENSP00000354932,9606.ENSP00000358997,9606.ENSP00000363089,9606.ENSP00000369581,9606.ENSP00000371067,9606.ENSP00000378323,9606.ENSP00000381185,9606.ENSP00000385675,9606.ENSP00000387699,9606.ENSP00000398698,9606.ENSP00000401888,9606.ENSP00000412237,9606.ENSP00000433623,9606.ENSP00000448165	MAPK12,LBP,TGFB1,IFNG,PPP3R1,TGFB3,IRAK2,TLR2,MAPK3,IL1B,ATP6V0A1,CAMP,FADD,CASP3,NOS2,CASP9,TLR9,STAT1,TLR1,IRAK1,TLR4,IFNB1,JAK2,PPP3CA,BCL2,IL6,CREB1,TNF,RAF1,IL10,TRAF6,APAF1
hsa04919	Thyroid hormone signaling pathway	27	120	0.75	7.56e-11	9606.ENSP00000227507,9606.ENSP00000256078,9606.ENSP00000256646,9606.ENSP00000258149,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000269305,9606.ENSP00000300651,9606.ENSP00000302486,9606.ENSP00000330237,9606.ENSP00000344220,9606.ENSP00000354394,9606.ENSP00000354558,9606.ENSP00000357844,9606.ENSP00000358548,9606.ENSP00000368880,9606.ENSP00000399968,9606.ENSP00000401888,9606.ENSP00000405330,9606.ENSP00000408695,9606.ENSP00000428056,9606.ENSP00000437955,9606.ENSP00000440045,9606.ENSP00000445306,9606.ENSP00000452786,9606.ENSP00000478887,9606.ENSP00000498587	CCND1,KRAS,NOTCH2,MDM2,PIK3R3,MAPK3,TP53,MED1,MAP2K1,CASP9,PDPK1,STAT1,MTOR,SLC16A10,NRAS,FOXO1,NCOA2,RAF1,ESR1,PRKCA,PIK3R1,HIF1A,ATP2A2,ATP1A1,ITGB3,MYC,NOTCH1
hsa04014	Ras signaling pathway	36	225	0.6	1.87e-10	9606.ENSP00000241453,9606.ENSP00000250559,9606.ENSP00000256078,9606.ENSP00000257290,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000264498,9606.ENSP00000267843,9606.ENSP00000275493,9606.ENSP00000288135,9606.ENSP00000302486,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000329967,9606.ENSP00000330382,9606.ENSP00000339824,9606.ENSP00000346508,9606.ENSP00000356694,9606.ENSP00000358464,9606.ENSP00000358548,9606.ENSP00000359424,9606.ENSP00000365230,9606.ENSP00000367686,9606.ENSP00000376345,9606.ENSP00000376637,9606.ENSP00000393312,9606.ENSP00000396045,9606.ENSP00000399324,9606.ENSP00000401888,9606.ENSP00000404131,9606.ENSP00000408695,9606.ENSP00000414303,9606.ENSP00000428056,9606.ENSP00000495951,9606.ENSP00000497069,9606.ENSP00000497733	FLT3,RAP1B,KRAS,PDGFRA,PIK3R3,MAPK3,FGF2,FGF7,EGFR,KIT,MAP2K1,MET,CSF1,TBK1,PDGFB,FGFR3,PDGFA,FASLG,SHOC2,NRAS,CHUK,BCL2L1,PAK5,GRB2,IGF1,FGFR1,PLA2G4B,FGF16,RAF1,TGFA,PRKCA,BDNF,PIK3R1,KITLG,IGF1R,CDC42
hsa05211	Renal cell carcinoma	20	65	0.89	3.20e-10	9606.ENSP00000221930,9606.ENSP00000238682,9606.ENSP00000250559,9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000302486,9606.ENSP00000317272,9606.ENSP00000330382,9606.ENSP00000358548,9606.ENSP00000360266,9606.ENSP00000367686,9606.ENSP00000376345,9606.ENSP00000384849,9606.ENSP00000401888,9606.ENSP00000404131,9606.ENSP00000428056,9606.ENSP00000437955,9606.ENSP00000469686,9606.ENSP00000497733	TGFB1,TGFB3,RAP1B,KRAS,PIK3R3,MAPK3,MAP2K1,MET,PDGFB,NRAS,JUN,PAK5,GRB2,CDKN1A,RAF1,TGFA,PIK3R1,HIF1A,EGLN2,CDC42
hsa04350	TGF-beta signaling pathway	23	91	0.8	3.29e-10	9606.ENSP00000221930,9606.ENSP00000229135,9606.ENSP00000238682,9606.ENSP00000241416,9606.ENSP00000260356,9606.ENSP00000262158,9606.ENSP00000263025,9606.ENSP00000305769,9606.ENSP00000324804,9606.ENSP00000325527,9606.ENSP00000327440,9606.ENSP00000329357,9606.ENSP00000332973,9606.ENSP00000341551,9606.ENSP00000351905,9606.ENSP00000363708,9606.ENSP00000379204,9606.ENSP00000398124,9606.ENSP00000398698,9606.ENSP00000405004,9606.ENSP00000441954,9606.ENSP00000447297,9606.ENSP00000478887	TGFB1,IFNG,TGFB3,ACVR2A,THBS1,SMAD7,MAPK3,SMAD1,PPP2R1A,FBN1,BMP8A,SP1,SMAD3,SMAD4,TGFBR2,BMPR2,BMP7,E2F5,TNF,ACVR1,SMAD5,TGFBR1,MYC
hsa04060	Cytokine-cytokine receptor interaction	40	282	0.55	3.83e-10	9606.ENSP00000221930,9606.ENSP00000229135,9606.ENSP00000238682,9606.ENSP00000241416,9606.ENSP00000245817,9606.ENSP00000259205,9606.ENSP00000259211,9606.ENSP00000259212,9606.ENSP00000259213,9606.ENSP00000262345,9606.ENSP00000263326,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000276431,9606.ENSP00000304915,9606.ENSP00000306512,9606.ENSP00000327440,9606.ENSP00000327513,9606.ENSP00000351905,9606.ENSP00000356694,9606.ENSP00000357470,9606.ENSP00000361359,9606.ENSP00000363318,9606.ENSP00000363708,9606.ENSP00000369581,9606.ENSP00000376893,9606.ENSP00000378118,9606.ENSP00000379140,9606.ENSP00000379204,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000386884,9606.ENSP00000398368,9606.ENSP00000398698,9606.ENSP00000405004,9606.ENSP00000410481,9606.ENSP00000412237,9606.ENSP00000441600,9606.ENSP00000447297,9606.ENSP00000498466	TGFB1,IFNG,TGFB3,ACVR2A,TNFSF9,IL36G,IL36A,IL36RN,IL36B,IL12RB2,IL37,IL1B,IL1RL2,TNFRSF10B,IL13,CXCL8,BMP8A,CSF1,TGFBR2,FASLG,IL6R,CD40,IL2RG,BMPR2,IFNB1,IL1F10,CCL8,CXCL12,BMP7,IL6,IL1R1,CXCR4,LIFR,TNF,ACVR1,LTB,IL10,CCR3,TGFBR1,FAS
hsa05132	Salmonella infection	34	209	0.61	4.17e-10	9606.ENSP00000215659,9606.ENSP00000216185,9606.ENSP00000228825,9606.ENSP00000243298,9606.ENSP00000260010,9606.ENSP00000261667,9606.ENSP00000263025,9606.ENSP00000263341,9606.ENSP00000272233,9606.ENSP00000276431,9606.ENSP00000299767,9606.ENSP00000301838,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000306512,9606.ENSP00000311032,9606.ENSP00000317985,9606.ENSP00000335193,9606.ENSP00000339467,9606.ENSP00000340347,9606.ENSP00000353874,9606.ENSP00000358997,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000363089,9606.ENSP00000381185,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000401888,9606.ENSP00000410402,9606.ENSP00000433623,9606.ENSP00000478887,9606.ENSP00000496355,9606.ENSP00000497733	MAPK12,TXN2,ARPC3,RAB9B,TLR2,KPNA3,MAPK3,IL1B,RHOB,TNFRSF10B,HSP90B1,FADD,MAP2K1,FOS,CXCL8,CASP3,ROCK2,VPS39,RHOG,TCF7,TLR9,IRAK1,CHUK,JUN,TLR4,BCL2,IL6,TNF,RAF1,MAP2K4,TRAF6,MYC,TLR5,CDC42
